Reaction.Type,y,I,day
2,0,587,74.22826686
2,0,586,74.2335245
2,0,585,74.23902537
2,0,584,74.23978936
1,1,583,74.24440772
1,1,584,74.24677217
1,1,585,74.24746612
1,1,586,74.24829496
2,0,587,74.25022106
2,0,586,74.2524432
1,1,585,74.25700098
2,0,586,74.25757356
2,0,585,74.2582849
1,1,584,74.25896897
2,0,585,74.25983272
2,0,584,74.260845
1,1,583,74.26352129
1,1,584,74.26485724
1,1,585,74.26517968
2,0,586,74.26559475
2,0,585,74.26746861
1,1,584,74.26750627
2,0,585,74.26776689
2,0,584,74.26991449
2,0,583,74.27287639
2,0,582,74.27878303
1,1,581,74.2803124
2,0,582,74.28285383
1,1,581,74.28494809
2,0,582,74.28599303
1,1,581,74.28669422
2,0,582,74.2880774
2,0,581,74.290558
1,1,580,74.2934456
2,0,581,74.29384866
2,0,580,74.29555166
1,1,579,74.29643276
1,1,580,74.29988928
1,1,581,74.3041628
2,0,582,74.31037925
2,0,581,74.31081961
2,0,580,74.31429678
2,0,579,74.3151271
2,0,578,74.32055353
1,1,577,74.32652062
2,0,578,74.33086255
2,0,577,74.33355671
2,0,576,74.33432514
2,0,575,74.33977331
2,0,574,74.34139523
2,0,573,74.3417008
2,0,572,74.34588973
2,0,571,74.35547868
2,0,570,74.35987102
2,0,569,74.35995627
2,0,568,74.36334411
1,1,567,74.36823626
2,0,568,74.37166488
1,1,567,74.373902
2,0,568,74.3843851
2,0,567,74.39405269
2,0,566,74.39515296
1,1,565,74.39623957
2,0,566,74.39706711
1,1,565,74.40077108
1,1,566,74.40387786
2,0,567,74.4085906
2,0,566,74.40936486
1,1,565,74.42376184
1,1,566,74.43119841
1,1,567,74.43669948
2,0,568,74.44329872
2,0,567,74.44332259
2,0,566,74.44642668
1,1,565,74.45371415
2,0,566,74.45484789
1,1,565,74.45551566
1,1,566,74.45781586
1,1,567,74.46734557
2,0,568,74.4708637
1,1,567,74.47315524
1,1,568,74.47515876
2,0,569,74.4761218
2,0,568,74.47667683
2,0,567,74.48221775
2,0,566,74.48239667
2,0,565,74.48927918
2,0,564,74.48929925
2,0,563,74.49544867
2,0,562,74.49881302
2,0,561,74.50039052
1,1,560,74.50455719
1,1,561,74.50715081
1,1,562,74.51144746
1,1,563,74.51241163
2,0,564,74.51302911
1,1,563,74.51748913
2,0,564,74.51937243
2,0,563,74.51950465
1,1,562,74.5200091
2,0,563,74.52002865
2,0,562,74.52004776
2,0,561,74.52156965
2,0,560,74.52193237
1,1,559,74.52365352
1,1,560,74.52442647
1,1,561,74.52618778
1,1,562,74.53296708
2,0,563,74.54028801
2,0,562,74.54054461
1,1,561,74.5434354
2,0,562,74.55371555
2,0,561,74.56245402
1,1,560,74.57160606
2,0,561,74.57431801
2,0,560,74.5743215
2,0,559,74.57851865
1,1,558,74.57929244
1,1,559,74.58241961
2,0,560,74.58506907
1,1,559,74.58780006
2,0,560,74.58931067
2,0,559,74.59542684
1,1,558,74.59670031
1,1,559,74.61129332
1,1,560,74.61201337
2,0,561,74.61340519
2,0,560,74.61349321
2,0,559,74.61861691
2,0,558,74.6187811
1,1,557,74.62068319
1,1,558,74.62357366
1,1,559,74.62784124
2,0,560,74.62827393
1,1,559,74.62847073
2,0,560,74.63318345
2,0,559,74.63751284
1,1,558,74.63883768
1,1,559,74.63945655
1,1,560,74.65527028
1,1,561,74.65541173
1,1,562,74.66263283
2,0,563,74.66609214
2,0,562,74.66745713
2,0,561,74.66855476
2,0,560,74.67274594
2,0,559,74.67330557
2,0,558,74.67332988
2,0,557,74.67355884
2,0,556,74.67623394
1,1,555,74.67654716
1,1,556,74.67756564
2,0,557,74.68103523
1,1,556,74.68687974
1,1,557,74.68768587
1,1,558,74.68880898
1,1,559,74.68900242
1,1,560,74.68918983
1,1,561,74.69747585
2,0,562,74.70160523
1,1,561,74.70976412
1,1,562,74.71204986
2,0,563,74.71338587
2,0,562,74.71430411
1,1,561,74.7145761
1,1,562,74.71974209
1,1,563,74.72662737
1,1,564,74.74042072
1,1,565,74.74144468
2,0,566,74.74342435
1,1,565,74.74714289
2,0,566,74.74735519
2,0,565,74.74791437
2,0,564,74.749926
2,0,563,74.75055802
1,1,562,74.7530424
1,1,563,74.75677163
2,0,564,74.75783298
2,0,563,74.76473297
2,0,562,74.76514608
2,0,561,74.76951734
1,1,560,74.77852058
2,0,561,74.7808107
2,0,560,74.78253709
1,1,559,74.7887312
2,0,560,74.78933594
1,1,559,74.79256046
2,0,560,74.79646501
2,0,559,74.80053523
1,1,558,74.80176366
2,0,559,74.80242802
1,1,558,74.80390291
1,1,559,74.80427205
2,0,560,74.80926941
2,0,559,74.81814328
1,1,558,74.81819975
2,0,559,74.8193688
1,1,558,74.82050137
2,0,559,74.82564854
1,1,558,74.82731533
2,0,559,74.82882523
2,0,558,74.82967353
2,0,557,74.83124935
2,0,556,74.83138663
2,0,555,74.8341179
2,0,554,74.84236046
1,1,553,74.84358066
2,0,554,74.85089359
1,1,553,74.85184859
1,1,554,74.85332287
2,0,555,74.85516177
1,1,554,74.85921398
2,0,555,74.86460433
2,0,554,74.86496114
2,0,553,74.86671977
2,0,552,74.86896874
2,0,551,74.87222749
1,1,550,74.873671
1,1,551,74.87529587
1,1,552,74.8764705
2,0,553,74.87797831
2,0,552,74.87932102
1,1,551,74.88101063
2,0,552,74.88380617
2,0,551,74.89243816
2,0,550,74.8969648
2,0,549,74.9013379
2,0,548,74.90826132
2,0,547,74.90957725
2,0,546,74.91049049
2,0,545,74.91884975
2,0,544,74.92146817
2,0,543,74.92522503
1,1,542,74.92855505
2,0,543,74.93018123
1,1,542,74.93285265
1,1,543,74.93337153
1,1,544,74.93397532
2,0,545,74.93430245
2,0,544,74.93930884
2,0,543,74.93950757
2,0,542,74.96393623
1,1,541,74.96457742
2,0,542,74.96466711
1,1,541,74.96472656
1,1,542,74.96730791
1,1,543,74.96998103
1,1,544,74.97187089
1,1,545,74.97539668
1,1,546,74.97961178
2,0,547,74.9838083
2,0,546,74.98834412
2,0,545,74.99493198
1,1,544,74.99756493
2,0,545,75.00357311
1,1,544,75.00696874
1,1,545,75.00739357
2,0,546,75.01150045
1,1,545,75.01306546
2,0,546,75.01526963
2,0,545,75.01585129
1,1,544,75.0206445
2,0,545,75.02804471
2,0,544,75.02893935
2,0,543,75.02954492
2,0,542,75.03506185
2,0,541,75.03549414
2,0,540,75.03638338
1,1,539,75.03657519
2,0,540,75.0375516
1,1,539,75.0380791
1,1,540,75.04191127
2,0,541,75.0438262
2,0,540,75.05492977
1,1,539,75.05783347
1,1,540,75.05886515
2,0,541,75.06031988
2,0,540,75.060477
1,1,539,75.06261314
1,1,540,75.07042614
2,0,541,75.07113932
2,0,540,75.07342864
1,1,539,75.07455146
2,0,540,75.0806344
1,1,539,75.09342859
2,0,540,75.09469517
1,1,539,75.0977689
2,0,540,75.10081384
2,0,539,75.10506735
1,1,538,75.10532313
1,1,539,75.10836725
2,0,540,75.10956129
1,1,539,75.10994002
2,0,540,75.11414449
2,0,539,75.11733498
2,0,538,75.11791099
1,1,537,75.11935304
1,1,538,75.11940732
2,0,539,75.11953177
1,1,538,75.12121387
1,1,539,75.12264616
1,1,540,75.12814418
1,1,541,75.1298177
2,0,542,75.12996575
2,0,541,75.13450037
2,0,540,75.14307681
1,1,539,75.15232236
1,1,540,75.1630182
2,0,541,75.1642403
1,1,540,75.16459435
1,1,541,75.16642027
2,0,542,75.17156614
2,0,541,75.17461515
1,1,540,75.17661266
1,1,541,75.18789566
1,1,542,75.19557988
2,0,543,75.19600267
2,0,542,75.19680619
2,0,541,75.19747041
1,1,540,75.19763614
2,0,541,75.201794
2,0,540,75.20183424
1,1,539,75.20313379
2,0,540,75.20452793
1,1,539,75.20511276
1,1,540,75.2095853
2,0,541,75.21389466
1,1,540,75.21391568
2,0,541,75.21450405
2,0,540,75.21825227
1,1,539,75.22140015
2,0,540,75.22293453
1,1,539,75.22608058
1,1,540,75.22748043
2,0,541,75.22865926
1,1,540,75.23077919
1,1,541,75.23457785
1,1,542,75.23784299
1,1,543,75.24120971
2,0,544,75.24239079
2,0,543,75.2430288
2,0,542,75.24767953
1,1,541,75.24909606
1,1,542,75.25379484
1,1,543,75.25923958
1,1,544,75.26346235
2,0,545,75.26376895
2,0,544,75.26597388
2,0,543,75.26824463
2,0,542,75.28232534
2,0,541,75.30303623
2,0,540,75.30514953
1,1,539,75.30793836
1,1,540,75.3162026
2,0,541,75.31824656
2,0,540,75.31901766
1,1,539,75.32034013
1,1,540,75.32158457
2,0,541,75.32357061
2,0,540,75.32501287
2,0,539,75.32732168
1,1,538,75.33181799
2,0,539,75.33312238
1,1,538,75.33681548
2,0,539,75.33898736
2,0,538,75.33920381
1,1,537,75.34360021
1,1,538,75.34955134
1,1,539,75.35177945
2,0,540,75.35250384
1,1,539,75.35472259
1,1,540,75.35482668
1,1,541,75.35790328
2,0,542,75.35866304
1,1,541,75.36052823
1,1,542,75.3623946
1,1,543,75.36361515
1,1,544,75.36563519
1,1,545,75.37155588
1,1,546,75.37193658
2,0,547,75.37593461
1,1,546,75.37698821
1,1,547,75.38214044
2,0,548,75.38510775
1,1,547,75.38584919
1,1,548,75.38954464
2,0,549,75.39020761
1,1,548,75.39787336
2,0,549,75.39829447
1,1,548,75.40414679
1,1,549,75.40780914
2,0,550,75.41092044
1,1,549,75.411499
2,0,550,75.41329994
1,1,549,75.41652945
2,0,550,75.42116913
1,1,549,75.42428275
1,1,550,75.42580731
2,0,551,75.42676502
1,1,550,75.42873251
2,0,551,75.43082887
1,1,550,75.43716458
1,1,551,75.4395882
1,1,552,75.44340483
1,1,553,75.44530812
2,0,554,75.44696427
2,0,553,75.4488443
2,0,552,75.45339796
1,1,551,75.4573996
1,1,552,75.46331694
2,0,553,75.46463057
1,1,552,75.46575963
2,0,553,75.46827117
1,1,552,75.46940678
1,1,553,75.47631875
1,1,554,75.47731666
1,1,555,75.48017105
1,1,556,75.4846911
2,0,557,75.49463592
1,1,556,75.49961358
1,1,557,75.50417096
1,1,558,75.5047815
2,0,559,75.50636222
2,0,558,75.51227832
2,0,557,75.53208672
1,1,556,75.53293768
1,1,557,75.54586086
2,0,558,75.5474345
1,1,557,75.54750633
1,1,558,75.55543144
2,0,559,75.55548085
2,0,558,75.55704215
1,1,557,75.55792227
2,0,558,75.56307181
2,0,557,75.56315202
1,1,556,75.56447174
1,1,557,75.56545795
2,0,558,75.57091212
1,1,557,75.57497714
2,0,558,75.57651241
2,0,557,75.57722256
2,0,556,75.58359606
1,1,555,75.58379348
2,0,556,75.58400606
1,1,555,75.5872283
2,0,556,75.58994334
2,0,555,75.59159214
1,1,554,75.6062058
2,0,555,75.60785664
1,1,554,75.60891872
1,1,555,75.6097352
1,1,556,75.61624994
2,0,557,75.62290296
2,0,556,75.62633507
1,1,555,75.62846407
1,1,556,75.63183933
1,1,557,75.63985147
2,0,558,75.64040338
1,1,557,75.64177137
2,0,558,75.6440791
1,1,557,75.64593989
1,1,558,75.65226174
2,0,559,75.65483582
1,1,558,75.65785252
2,0,559,75.66176468
1,1,558,75.66512094
2,0,559,75.66643151
2,0,558,75.66764978
2,0,557,75.66791707
2,0,556,75.66988928
1,1,555,75.67448237
1,1,556,75.67480303
1,1,557,75.67611106
1,1,558,75.67627168
2,0,559,75.68666696
1,1,558,75.69084355
2,0,559,75.70649482
1,1,558,75.70955901
1,1,559,75.71140657
2,0,560,75.71263554
2,0,559,75.71716957
2,0,558,75.7253657
2,0,557,75.72577905
2,0,556,75.73006032
1,1,555,75.73733154
1,1,556,75.74028923
2,0,557,75.74726214
1,1,556,75.75875769
2,0,557,75.75921686
2,0,556,75.76651738
1,1,555,75.76668785
2,0,556,75.76727403
2,0,555,75.76771583
1,1,554,75.76787446
1,1,555,75.7704058
1,1,556,75.77578611
1,1,557,75.77735794
2,0,558,75.77768443
1,1,557,75.79334432
1,1,558,75.79440921
2,0,559,75.7954713
2,0,558,75.79839074
2,0,557,75.80002443
2,0,556,75.80608852
1,1,555,75.80718286
2,0,556,75.80815242
2,0,555,75.81278237
1,1,554,75.81436451
1,1,555,75.8156383
1,1,556,75.81828119
2,0,557,75.820512
1,1,556,75.8216582
1,1,557,75.83210325
2,0,558,75.83380647
2,0,557,75.83598547
1,1,556,75.83663261
2,0,557,75.83804306
1,1,556,75.84210173
2,0,557,75.84311211
2,0,556,75.84802321
2,0,555,75.85027764
1,1,554,75.86053942
1,1,555,75.86682696
2,0,556,75.88735498
1,1,555,75.88753853
1,1,556,75.88876431
1,1,557,75.89172893
1,1,558,75.89676495
1,1,559,75.89908343
2,0,560,75.90168236
1,1,559,75.90243702
2,0,560,75.91163686
2,0,559,75.91758079
1,1,558,75.92193359
1,1,559,75.92394124
1,1,560,75.92436555
1,1,561,75.92488478
1,1,562,75.92629942
1,1,563,75.93159758
2,0,564,75.93159817
1,1,563,75.93197936
1,1,564,75.93240983
2,0,565,75.94002573
1,1,564,75.94504949
2,0,565,75.94592834
1,1,564,75.95130443
1,1,565,75.95624518
1,1,566,75.96645725
2,0,567,75.97027519
1,1,566,75.97205243
1,1,567,75.9740438
1,1,568,75.97423772
1,1,569,75.97541208
1,1,570,75.9801143
2,0,571,75.98194455
1,1,570,75.98222079
1,1,571,75.98485283
1,1,572,75.98647617
1,1,573,75.98649216
1,1,574,75.98852471
2,0,575,75.9907932
1,1,574,75.99312053
1,1,575,75.9951302
2,0,576,75.9960741
2,0,575,75.99770028
1,1,574,75.99956945
2,0,575,76.00428574
1,1,574,76.00511575
2,0,575,76.00550542
1,1,574,76.00909177
2,0,575,76.0133663
1,1,574,76.02196334
2,0,575,76.02582388
2,0,574,76.02971538
1,1,573,76.03001612
2,0,574,76.03589239
2,0,573,76.05164015
1,1,572,76.05223863
1,1,573,76.05475828
2,0,574,76.06233207
2,0,573,76.06551298
2,0,572,76.07408714
2,0,571,76.07763193
1,1,570,76.07775475
1,1,571,76.07894745
1,1,572,76.07911265
1,1,573,76.09225077
2,0,574,76.09417081
1,1,573,76.09652654
1,1,574,76.10000596
1,1,575,76.10030401
2,0,576,76.10348111
2,0,575,76.10404452
2,0,574,76.10793117
2,0,573,76.12004519
1,1,572,76.12117148
2,0,573,76.12669784
1,1,572,76.12708023
1,1,573,76.12873137
1,1,574,76.12931727
1,1,575,76.12963504
2,0,576,76.13050715
2,0,575,76.13078963
2,0,574,76.13362575
1,1,573,76.135272
1,1,574,76.1404535
2,0,575,76.15270921
2,0,574,76.1547457
1,1,573,76.15564043
1,1,574,76.15823117
1,1,575,76.16144259
2,0,576,76.1623117
1,1,575,76.16433904
2,0,576,76.16508392
2,0,575,76.16947873
1,1,574,76.17086093
2,0,575,76.17248498
1,1,574,76.17673041
1,1,575,76.19189756
2,0,576,76.20712566
2,0,575,76.21000383
1,1,574,76.21239045
2,0,575,76.2124731
2,0,574,76.21669228
2,0,573,76.21735653
2,0,572,76.21992743
1,1,571,76.22527406
1,1,572,76.23047679
1,1,573,76.24923878
1,1,574,76.25080689
1,1,575,76.25181305
2,0,576,76.2626694
2,0,575,76.26845007
1,1,574,76.2687518
2,0,575,76.26931615
1,1,574,76.27234467
2,0,575,76.27865156
1,1,574,76.27909501
2,0,575,76.27936985
2,0,574,76.28279118
1,1,573,76.29064461
2,0,574,76.29275013
1,1,573,76.2932195
2,0,574,76.30144471
1,1,573,76.30474008
2,0,574,76.31111839
1,1,573,76.31452858
1,1,574,76.32114987
1,1,575,76.32880666
1,1,576,76.33611339
2,0,577,76.33702557
2,0,576,76.33982848
2,0,575,76.34223838
2,0,574,76.34850057
2,0,573,76.38680784
2,0,572,76.39574176
2,0,571,76.39623811
2,0,570,76.40082567
2,0,569,76.40447108
1,1,568,76.4130775
1,1,569,76.41892429
2,0,570,76.42200285
2,0,569,76.42754824
2,0,568,76.42777341
2,0,567,76.42795587
2,0,566,76.42932181
2,0,565,76.43017093
2,0,564,76.43438504
2,0,563,76.4378992
1,1,562,76.44045683
1,1,563,76.44509248
1,1,564,76.44575245
2,0,565,76.44605401
1,1,564,76.44825795
2,0,565,76.45211007
1,1,564,76.45606032
1,1,565,76.46743871
1,1,566,76.47713112
1,1,567,76.47727741
1,1,568,76.48679012
1,1,569,76.48711117
1,1,570,76.49440713
2,0,571,76.50002863
1,1,570,76.50167346
1,1,571,76.50187919
2,0,572,76.50911122
2,0,571,76.51878473
2,0,570,76.52022385
1,1,569,76.52898082
2,0,570,76.53225631
2,0,569,76.5323575
2,0,568,76.53263744
1,1,567,76.5351897
1,1,568,76.54185181
1,1,569,76.54283409
2,0,570,76.5459937
1,1,569,76.54928283
2,0,570,76.5524847
1,1,569,76.55362562
2,0,570,76.55432986
2,0,569,76.55506526
2,0,568,76.55580022
1,1,567,76.56188418
2,0,568,76.56283194
1,1,567,76.5661504
1,1,568,76.56984419
2,0,569,76.57197064
2,0,568,76.57430844
2,0,567,76.57466307
1,1,566,76.57612524
1,1,567,76.57918415
2,0,568,76.58051383
2,0,567,76.58464193
1,1,566,76.58712751
2,0,567,76.5911309
1,1,566,76.59237387
1,1,567,76.59585447
2,0,568,76.59882007
2,0,567,76.61111296
2,0,566,76.6120952
2,0,565,76.61386285
2,0,564,76.61506284
1,1,563,76.6202848
2,0,564,76.62283272
2,0,563,76.6267488
1,1,562,76.62984491
2,0,563,76.63999478
1,1,562,76.6418124
2,0,563,76.64641678
2,0,562,76.64762135
2,0,561,76.64819219
1,1,560,76.64851471
1,1,561,76.65075803
1,1,562,76.65170818
2,0,563,76.65331622
2,0,562,76.65753491
2,0,561,76.65830788
2,0,560,76.6589807
2,0,559,76.66002671
1,1,558,76.66823408
1,1,559,76.66937093
1,1,560,76.67102311
1,1,561,76.67233769
2,0,562,76.67295112
1,1,561,76.68091637
2,0,562,76.68093629
1,1,561,76.68230182
2,0,562,76.68903822
1,1,561,76.68927788
2,0,562,76.69439346
1,1,561,76.69734433
1,1,562,76.70070927
2,0,563,76.70652199
1,1,562,76.70715202
2,0,563,76.70888699
1,1,562,76.71191729
2,0,563,76.71490124
1,1,562,76.71508307
2,0,563,76.71908176
1,1,562,76.7220839
1,1,563,76.72616435
2,0,564,76.72678939
2,0,563,76.73300551
1,1,562,76.74060481
2,0,563,76.74422796
1,1,562,76.75202041
2,0,563,76.75245174
1,1,562,76.75344586
2,0,563,76.75621983
1,1,562,76.75955756
1,1,563,76.7642046
2,0,564,76.76439505
2,0,563,76.76581935
2,0,562,76.76858794
2,0,561,76.77002317
2,0,560,76.77154946
2,0,559,76.77155373
1,1,558,76.77291239
1,1,559,76.77524161
2,0,560,76.79032724
1,1,559,76.79404585
1,1,560,76.79889593
2,0,561,76.7991946
1,1,560,76.80252599
2,0,561,76.8049218
1,1,560,76.80536295
1,1,561,76.80584273
2,0,562,76.80785178
1,1,561,76.80826231
2,0,562,76.80860868
2,0,561,76.81011888
2,0,560,76.81596614
2,0,559,76.8256211
2,0,558,76.82578525
2,0,557,76.83079149
2,0,556,76.83337123
1,1,555,76.83590201
1,1,556,76.83683181
1,1,557,76.83849043
1,1,558,76.84573922
2,0,559,76.85749726
1,1,558,76.85822211
1,1,559,76.86498445
2,0,560,76.86517545
1,1,559,76.86857198
2,0,560,76.88282792
2,0,559,76.88502609
1,1,558,76.89120625
2,0,559,76.89147386
2,0,558,76.89181089
2,0,557,76.8953658
2,0,556,76.89770658
2,0,555,76.90886092
2,0,554,76.91665291
2,0,553,76.91974761
2,0,552,76.92131952
2,0,551,76.9217169
1,1,550,76.92353129
1,1,551,76.92395244
1,1,552,76.9266346
2,0,553,76.93109065
1,1,552,76.9313648
2,0,553,76.94182885
2,0,552,76.9451649
2,0,551,76.94769259
1,1,550,76.95022746
1,1,551,76.95705374
1,1,552,76.96155344
2,0,553,76.96453544
1,1,552,76.96940126
1,1,553,76.9762206
2,0,554,76.97652623
2,0,553,76.97746764
2,0,552,76.98433547
1,1,551,76.98836736
1,1,552,76.98859861
2,0,553,76.99230438
2,0,552,76.99462967
1,1,551,76.99646715
2,0,552,77.01210834
2,0,551,77.01514465
1,1,550,77.01639858
2,0,551,77.01834835
2,0,550,77.02548489
2,0,549,77.02614379
2,0,548,77.03249633
2,0,547,77.04080608
2,0,546,77.04829619
1,1,545,77.05106197
2,0,546,77.05219236
2,0,545,77.06247596
1,1,544,77.066719
2,0,545,77.07130071
1,1,544,77.07829924
1,1,545,77.08057309
2,0,546,77.0837944
2,0,545,77.10648928
1,1,544,77.11493444
1,1,545,77.11982717
1,1,546,77.12238293
1,1,547,77.12651551
1,1,548,77.12965015
1,1,549,77.13063873
2,0,550,77.13165231
2,0,549,77.13603247
1,1,548,77.14146097
2,0,549,77.14191899
2,0,548,77.1422696
1,1,547,77.14339437
2,0,548,77.1556595
2,0,547,77.17008677
2,0,546,77.18368181
2,0,545,77.18402295
2,0,544,77.19065783
1,1,543,77.19258722
2,0,544,77.19379118
2,0,543,77.20846486
1,1,542,77.21057218
1,1,543,77.22174044
1,1,544,77.22473498
2,0,545,77.22608383
2,0,544,77.23433234
1,1,543,77.23694014
1,1,544,77.24102762
1,1,545,77.25748418
2,0,546,77.26693765
1,1,545,77.26859218
2,0,546,77.27959837
1,1,545,77.28895073
1,1,546,77.29509791
1,1,547,77.29604205
2,0,548,77.30470655
2,0,547,77.30882577
1,1,546,77.3130613
1,1,547,77.31450993
2,0,548,77.31498847
2,0,547,77.31836132
1,1,546,77.32085262
1,1,547,77.32902658
1,1,548,77.33838717
1,1,549,77.3398791
2,0,550,77.33995104
2,0,549,77.34704123
2,0,548,77.34754329
2,0,547,77.34870366
2,0,546,77.35362555
1,1,545,77.36288672
2,0,546,77.36712329
2,0,545,77.37112445
1,1,544,77.37200855
2,0,545,77.3728984
1,1,544,77.37643212
2,0,545,77.38464146
2,0,544,77.40044236
2,0,543,77.40086404
1,1,542,77.40214995
2,0,543,77.41378026
1,1,542,77.41425971
2,0,543,77.41496321
1,1,542,77.41500125
1,1,543,77.4158059
2,0,544,77.43268089
2,0,543,77.43639745
1,1,542,77.43897137
2,0,543,77.44813208
1,1,542,77.45348507
2,0,543,77.456944
1,1,542,77.45707491
2,0,543,77.45739042
2,0,542,77.45920688
2,0,541,77.45954954
1,1,540,77.45985048
2,0,541,77.46184448
1,1,540,77.46238454
2,0,541,77.46427224
1,1,540,77.46692188
2,0,541,77.47573124
1,1,540,77.48374868
2,0,541,77.4864799
1,1,540,77.49095188
2,0,541,77.49177785
1,1,540,77.50681568
2,0,541,77.52826076
1,1,540,77.53244772
2,0,541,77.53344637
1,1,540,77.53627998
1,1,541,77.5370529
2,0,542,77.53979177
1,1,541,77.54497829
2,0,542,77.56135588
2,0,541,77.56203741
2,0,540,77.56671063
2,0,539,77.5728138
2,0,538,77.58049549
1,1,537,77.58565321
1,1,538,77.58793083
1,1,539,77.58958006
2,0,540,77.59817255
1,1,539,77.60221053
1,1,540,77.60597331
1,1,541,77.60619756
2,0,542,77.60661717
1,1,541,77.61323256
2,0,542,77.61561423
1,1,541,77.61800809
2,0,542,77.64020888
2,0,541,77.6403645
2,0,540,77.64306767
2,0,539,77.64742029
1,1,538,77.64891433
1,1,539,77.65143739
2,0,540,77.65458695
1,1,539,77.65618149
1,1,540,77.65782216
2,0,541,77.66379411
2,0,540,77.66703042
1,1,539,77.67031947
2,0,540,77.67056805
1,1,539,77.67166389
2,0,540,77.67507826
2,0,539,77.67714279
1,1,538,77.68113127
2,0,539,77.68466368
1,1,538,77.68606011
1,1,539,77.68902161
2,0,540,77.70267057
2,0,539,77.71078797
2,0,538,77.71936907
2,0,537,77.71985555
